transaction_id,wallet_id,tx_hash,direction,asset_symbol,amount,usd_value_at_tx,fee_native,status,submitted_at,confirmed_at,updated_at
12285,780,0xb478ca102d1b4beea9b10ca90ebdf51ebcc7ae6a4a5a4b96acf17622,receive,USDC,0.18219934,0.18,0.00209084,confirmed,2026-06-15T02:54:17+00:00,2026-06-15T03:04:14+00:00,2026-06-15T03:04:14+00:00
12286,780,,send,USDT,0.09022956,0.09,0.00788585,pending,2026-08-15T03:30:29+00:00,,2026-08-15T03:30:29+00:00
12287,780,0xf59f29bd50554db997a54b55b524eb8e7d6245efd5e5401f900cd3c2,swap,ETH,0.0148868,47.64,0.00679304,confirmed,2026-06-08T11:33:42+00:00,2026-06-08T11:39:29+00:00,2026-06-08T11:39:29+00:00
12288,780,0xd826ebcac80c478280521165c1c529b12b304a9b2a2d4511b464f4f9,receive,USDC,0.0618887,0.06,0.00082166,confirmed,2026-06-11T21:14:42+00:00,2026-06-11T21:22:21+00:00,2026-06-11T21:22:21+00:00
12289,780,0x2f0762e37db4435494fe319d73a3e6c6cbface5f3bad4d3b87e8ce51,receive,USDC,0.01278586,0.01,0.00732685,failed,2026-08-14T15:19:17+00:00,,2026-08-14T15:19:17+00:00
12290,780,0x697b0df0d307439a8af145c4162a28e63e5f64b81a08412d9cd224ca,receive,ETH,0.3713794,1188.41,0.00870629,confirmed,2026-06-23T21:37:06+00:00,2026-06-23T21:46:37+00:00,2026-06-23T21:46:37+00:00
12291,780,,send,USDT,0.36877806,0.37,0.00033772,pending,2026-05-12T12:50:44+00:00,,2026-05-12T12:50:44+00:00
12292,780,0x780b39663acc444584b3ef420f9b113e2d4208f269ba4a9089cc06d9,send,ETH,0.05888671,188.44,0.00557486,failed,2026-07-01T23:59:37+00:00,,2026-07-01T23:59:37+00:00
12293,780,0xc2295baa8ee14d7c88e937cf006a7d623c70cdf3a680467aaad3cd1e,swap,USDC,0.05657028,0.06,0.00361564,failed,2026-05-30T21:47:27+00:00,,2026-05-30T21:47:27+00:00
12294,780,0x8a22189a13c6458b804bc60f9be03bdfb77e2aaaaa8b4a9eac660dfb,send,USDC,0.00942275,0.01,0.00958568,confirmed,2026-08-23T07:37:12+00:00,2026-08-23T07:37:53+00:00,2026-08-23T07:37:53+00:00
12295,780,0x6f614ba5965d43239890d90f22c44b2b4414647d16d1440988b46ad0,swap,USDT,0.23162257,0.23,0.00105286,confirmed,2026-07-20T13:15:29+00:00,2026-07-20T13:21:20+00:00,2026-07-20T13:21:20+00:00
12296,780,,send,USDC,1.22444653,1.22,0.00120339,pending,2026-05-28T12:48:45+00:00,,2026-05-28T12:48:45+00:00
12297,780,0x3221fba1c2604545a922cf5e3bc08cd528bbc85977d540ce9ce0d3ad,send,USDC,11.2752112,11.28,0.00689215,failed,2026-07-12T12:23:52+00:00,,2026-07-12T12:23:52+00:00
12298,780,0xdc134ed78ace4a0b9154e78a8d611cc8225eb8a16f874c30b368d5eb,receive,USDT,0.08008168,0.08,0.00168811,confirmed,2026-07-21T22:14:46+00:00,2026-07-21T22:24:01+00:00,2026-07-21T22:24:01+00:00
12299,780,0x14323ea674bf44ada7d16c3833ec59e479a86241285c46a3a2f60985,send,USDT,0.16875053,0.17,0.00096834,failed,2026-05-30T09:04:16+00:00,,2026-05-30T09:04:16+00:00
12300,780,0x70f55fdc9deb41ffb501b2fc62ec5365ab8cdda96eb34ef1bfbc29df,receive,ETH,0.27568169,882.18,0.00842621,confirmed,2026-08-05T19:23:06+00:00,2026-08-05T19:24:27+00:00,2026-08-05T19:24:27+00:00
12301,780,0x419d961726914288834cf1dcd0259caf8b7b023514c3461484fb74d3,send,USDC,0.01638236,0.02,0.00155466,failed,2026-06-30T10:30:58+00:00,,2026-06-30T10:30:58+00:00
12302,780,0x7a76f6885abd444e8345b7f9506a993701607250b19342bfaca5b5ee,swap,USDC,0.04450016,0.04,0.00859928,confirmed,2026-06-07T12:36:30+00:00,2026-06-07T12:41:10+00:00,2026-06-07T12:41:10+00:00
12303,780,,swap,ETH,0.52996471,1695.89,0.00403375,pending,2026-06-14T17:34:22+00:00,,2026-06-14T17:34:22+00:00
12304,780,0x5aa2d909d9b642458cf55ba00a408f984c0fefb9017a4cef8a33fed9,send,USDT,22.89772564,22.9,0.00934322,confirmed,2026-07-07T20:29:01+00:00,2026-07-07T20:35:32+00:00,2026-07-07T20:35:32+00:00
12305,780,0x78bba77a63cc4508b70ff1643ff30d74ce4b8e3f701c4983b98f7637,send,USDT,0.02055907,0.02,0.00414019,failed,2026-07-30T21:56:02+00:00,,2026-07-30T21:56:02+00:00
12306,780,0x192de7d1a1cd41f5ae13fa9527a4b31d5243b53a928044bc8bb8b8d1,send,ETH,0.02650704,84.82,0.00100394,failed,2026-05-12T18:28:54+00:00,,2026-05-12T18:28:54+00:00
12307,780,0x816f02bbc7f14d38b210d1dc03215ced989749bc660c4dd2aeb274f6,swap,USDT,0.0443925,0.04,0.00974917,failed,2026-07-15T00:08:06+00:00,,2026-07-15T00:08:06+00:00
12308,780,0xe3827a203af14355ace8862fbbeca53b918201688c034c9881a15e7c,receive,USDT,4.06985881,4.07,0.00514774,confirmed,2026-08-21T17:26:00+00:00,2026-08-21T17:35:43+00:00,2026-08-21T17:35:43+00:00
12309,780,0x65c629ba30574de8a78f1fc3144cd8f19b2d11d13562477d9d07cfd3,receive,USDT,0.03485327,0.03,0.00958221,confirmed,2026-05-06T02:07:42+00:00,2026-05-06T02:08:09+00:00,2026-05-06T02:08:09+00:00
12310,780,0xbbf0c4445ef7496bb8caa6e0f6a85ff7fa60eabb584046eab6468ae8,swap,USDT,0.85500215,0.86,0.00237762,failed,2026-05-28T21:33:43+00:00,,2026-05-28T21:33:43+00:00
12311,780,0x32224ad59141414281ae8d3f6d703f52eabad9aca5b242aba503afe0,send,USDT,0.37699477,0.38,0.00386644,confirmed,2026-05-02T05:50:46+00:00,2026-05-02T05:55:32+00:00,2026-05-02T05:55:32+00:00
12312,780,0xb77af42794b348ec842abeee122728e52d285795b7cc44a28c6cb78b,receive,ETH,0.75119741,2403.83,0.00194336,confirmed,2026-06-18T00:24:52+00:00,2026-06-18T00:28:16+00:00,2026-06-18T00:28:16+00:00
12313,780,,receive,USDC,0.05596809,0.06,0.00812603,pending,2026-07-18T19:54:28+00:00,,2026-07-18T19:54:28+00:00
12314,780,0x2abb2120759441df807e8a2207db4614a318aa9f2b004e6099febc7a,send,USDT,0.73202544,0.73,0.00020837,confirmed,2026-07-28T22:59:32+00:00,2026-07-28T23:01:46+00:00,2026-07-28T23:01:46+00:00
12315,780,,receive,USDC,0.02834447,0.03,0.00865926,pending,2026-06-14T01:16:35+00:00,,2026-06-14T01:16:35+00:00
12316,780,0x2a8b5501e6c74d7a9c0aadab38cf7329d225aa31450f4e90ac709c91,swap,ETH,0.04224485,135.18,0.00828604,confirmed,2026-06-11T05:17:46+00:00,2026-06-11T05:26:33+00:00,2026-06-11T05:26:33+00:00
12317,780,0x8124a258910b425f922b7cc711a680be0b1dd9c1e02e4dca86e50251,receive,USDC,0.17758085,0.18,0.00631076,confirmed,2026-05-07T21:56:54+00:00,2026-05-07T22:04:47+00:00,2026-05-07T22:04:47+00:00
12318,780,0x2a1fe635d85d4d8398a44f81a234637a7e265f042f5e46a4b359bd0e,receive,USDC,0.02288509,0.02,0.00052774,confirmed,2026-06-07T09:41:17+00:00,2026-06-07T09:42:43+00:00,2026-06-07T09:42:43+00:00
12319,780,0xe756a33d7a5943ad8e5cc4b0d083dc1f2f4c7d50b6124744b33125cb,receive,USDT,0.01453225,0.01,0.00637786,failed,2026-07-23T15:47:06+00:00,,2026-07-23T15:47:06+00:00
12320,780,,swap,USDC,0.37235676,0.37,0.0018733,pending,2026-07-25T04:57:25+00:00,,2026-07-25T04:57:25+00:00
12321,780,0x02adaf0f52a84189a0c7c35284baeeef97bb268ae4044181a6e1658d,swap,USDC,0.04234002,0.04,0.00513138,confirmed,2026-05-16T11:13:41+00:00,2026-05-16T11:19:23+00:00,2026-05-16T11:19:23+00:00
12322,780,0xc9f124f9309d4a558c26597cd17889a3f56487758e8e42fb8b2cbdf1,swap,USDT,0.00249985,0.0,0.00178705,failed,2026-07-09T09:17:26+00:00,,2026-07-09T09:17:26+00:00
12323,780,0x05b05feaff2e427c96b1c4ba35b984c3ada17be52c614eb0bd5daae5,receive,USDT,0.0007804,0.0,0.00948754,confirmed,2026-06-14T18:42:37+00:00,2026-06-14T18:51:39+00:00,2026-06-14T18:51:39+00:00
12324,780,0x6502bf9445254c76b267a29fef6c611ad5913ad5998542b8a87c72ae,swap,ETH,0.08838907,282.85,0.00344163,failed,2026-07-25T19:04:46+00:00,,2026-07-25T19:04:46+00:00
12325,780,0xcc63923318884423b3fc4e6d7ef5204a7a0f0688a32644bb8582e9b6,receive,ETH,0.00560673,17.94,0.00748925,confirmed,2026-06-15T01:37:36+00:00,2026-06-15T01:41:17+00:00,2026-06-15T01:41:17+00:00
12326,780,0xfc262312ab664baab5c21714aa253c183fac179019674868a93ebd6a,receive,ETH,0.75415829,2413.31,0.00582119,confirmed,2026-05-25T23:02:04+00:00,2026-05-25T23:11:10+00:00,2026-05-25T23:11:10+00:00
12327,780,0xf7137bc4b5534fb296fa00bb92f747b161c6af73ff604f85ad3e4bfa,swap,USDT,0.03352582,0.03,0.00102825,confirmed,2026-04-26T14:45:39+00:00,2026-04-26T14:45:45+00:00,2026-04-26T14:45:45+00:00
12328,780,0xf0bf60a0ffaf42cc83fec3ec2da2231a2b73885687074bfd8ed52bbd,send,USDT,0.05967601,0.06,0.00981598,confirmed,2026-04-30T23:47:59+00:00,2026-04-30T23:55:33+00:00,2026-04-30T23:55:33+00:00
12329,780,,receive,ETH,0.31370515,1003.86,0.00029436,pending,2026-07-13T12:39:49+00:00,,2026-07-13T12:39:49+00:00
12330,780,0xfeb9abc434334edd821888d0b64ad1a986d62295fdcf4cbc9a4de9f4,swap,ETH,0.05326168,170.44,0.00666958,confirmed,2026-08-01T15:29:43+00:00,2026-08-01T15:38:38+00:00,2026-08-01T15:38:38+00:00
12331,780,0x9126a67ea8c84bc78d73e0fdcedce2b0a8c0983eb7484bf3ab88dbe7,receive,ETH,0.01957328,62.63,0.00272144,confirmed,2026-06-27T14:18:04+00:00,2026-06-27T14:19:35+00:00,2026-06-27T14:19:35+00:00
12332,780,0xc9401503684c414095d8bf9def039640cd4df6c87aff47c9b4822696,send,ETH,0.0081452,26.06,0.00699155,confirmed,2026-07-26T11:19:33+00:00,2026-07-26T11:20:18+00:00,2026-07-26T11:20:18+00:00
12333,780,,receive,USDC,0.0476372,0.05,0.00255691,pending,2026-08-14T06:01:22+00:00,,2026-08-14T06:01:22+00:00
12334,780,,swap,USDT,4.09914975,4.1,0.00742969,pending,2026-07-05T15:59:10+00:00,,2026-07-05T15:59:10+00:00
12335,780,0x25bb147f620046f19f0f5006d1bd97087ffb06be1d8143e1825d54d2,swap,ETH,0.22149942,708.8,0.0069384,failed,2026-08-12T16:09:26+00:00,,2026-08-12T16:09:26+00:00
12336,780,0x0fe6492c45cf416888b4d2fb599d11636ac52f29b9a84d41a067e7a1,receive,USDT,0.03725607,0.04,0.00617333,confirmed,2026-05-21T08:47:00+00:00,2026-05-21T08:47:45+00:00,2026-05-21T08:47:45+00:00
12337,780,,swap,USDC,1.71904797,1.72,0.00843902,pending,2026-08-01T09:58:56+00:00,,2026-08-01T09:58:56+00:00
12338,780,0x6da59cbe7b2f4d94a51ca6a73416d6f8f18fa811709345698b25789a,receive,ETH,0.04297419,137.52,0.00796136,confirmed,2026-07-08T14:23:55+00:00,2026-07-08T14:31:06+00:00,2026-07-08T14:31:06+00:00
12339,780,0xb6bfdd60076245748b6216502e7f0d4026dc745bd1c145b390508088,receive,ETH,4.91764939,15736.48,0.0018598,failed,2026-05-31T09:47:00+00:00,,2026-05-31T09:47:00+00:00
12340,780,0xe9fa25d07d1c4f0280ef3701c81d77b1c92a5f14d475484a8f30fa26,swap,ETH,1.22555828,3921.79,0.00341403,confirmed,2026-07-26T21:12:23+00:00,2026-07-26T21:12:45+00:00,2026-07-26T21:12:45+00:00
12341,780,0x36bcca351d7544e3947682cfb9ad63061f1fd031a905457dacab5bed,send,ETH,0.09613465,307.63,0.00750994,confirmed,2026-08-08T19:13:45+00:00,2026-08-08T19:18:44+00:00,2026-08-08T19:18:44+00:00
12342,780,0x9bed9843293b4d7ca102b4ee337ad5ce3476dcbd5d3748a292326893,send,ETH,0.06681511,213.81,0.00255512,confirmed,2026-06-14T11:19:01+00:00,2026-06-14T11:19:11+00:00,2026-06-14T11:19:11+00:00
12343,780,,send,USDT,0.43429007,0.43,0.00880698,pending,2026-05-02T12:22:30+00:00,,2026-05-02T12:22:30+00:00
12344,780,0xc0158fc143de43fa98ac56e0943cc856e2cd9d4db3a5437a8dafd0f0,send,ETH,0.19152064,612.87,0.00738122,confirmed,2026-07-25T13:28:49+00:00,2026-07-25T13:32:59+00:00,2026-07-25T13:32:59+00:00
12345,780,0xdd2169028def43d1a60cdf49b9a30796007222f6d40e45668b855708,swap,ETH,0.43612997,1395.62,0.0098623,confirmed,2026-06-15T20:13:40+00:00,2026-06-15T20:15:03+00:00,2026-06-15T20:15:03+00:00
12346,780,0x02aa4079d7e6490796ca7fef9c4562e455fb9386bc0e441f87b70ac0,receive,USDC,0.01645887,0.02,0.00709122,failed,2026-05-17T14:32:43+00:00,,2026-05-17T14:32:43+00:00
12347,780,0xf7316a39c6f4469dbbc3d3ebcc0b3eda2ff081fd7bcb4aa3817455bb,swap,ETH,0.09666299,309.32,0.00782785,failed,2026-07-03T05:35:57+00:00,,2026-07-03T05:35:57+00:00
12348,780,0x99f2e9d498134af18ad9d2c16e57ccb17d18ecf22a6b47c29ec13f33,send,USDC,0.53892855,0.54,0.00322219,confirmed,2026-07-11T09:23:55+00:00,2026-07-11T09:32:42+00:00,2026-07-11T09:32:42+00:00
12349,780,0x80d55acfbd2d4580bb24d8d529c6f4ab957bbb4e45354649b1dd8ee7,swap,ETH,0.02702206,86.47,0.007262,confirmed,2026-06-29T02:35:26+00:00,2026-06-29T02:36:34+00:00,2026-06-29T02:36:34+00:00
12350,780,0xd2898c05ef2848699b4f569b01c198ff87a8500548514e659117d9b1,send,ETH,0.02261914,72.38,0.00709429,confirmed,2026-05-25T03:50:11+00:00,2026-05-25T03:55:55+00:00,2026-05-25T03:55:55+00:00
12351,780,0x223a1dec7c334b59bf45f6f2570bf77b8be29c144cc9454594fd9044,send,USDT,1.05929449,1.06,0.00456553,confirmed,2026-06-10T19:54:43+00:00,2026-06-10T19:57:04+00:00,2026-06-10T19:57:04+00:00
12352,780,0x17717a136e2e44b0992636c135eab640b187d36c61c34fd389d19757,send,USDT,0.25487789,0.25,0.00758288,failed,2026-06-04T08:44:55+00:00,,2026-06-04T08:44:55+00:00
12353,780,0x679d4aff3ba94140adff59abdb29e010b7b35f1b9c3a4a18b38b297d,receive,ETH,0.00228833,7.32,0.00786119,confirmed,2026-07-21T16:21:37+00:00,2026-07-21T16:26:16+00:00,2026-07-21T16:26:16+00:00
12354,780,0xd9c9ced002174d5a8242123dd3abb8a62c9a6c6bd11e4af1bedd733f,receive,USDC,0.66991759,0.67,0.00886082,failed,2026-05-09T22:01:36+00:00,,2026-05-09T22:01:36+00:00
12355,780,,send,USDC,0.00137495,0.0,0.00512493,pending,2026-07-03T21:10:48+00:00,,2026-07-03T21:10:48+00:00
12356,780,0x547bc95c3a284a5b9a196b280321e3344a5b2376f5244b9cac29bcd6,swap,ETH,0.15213881,486.84,0.00397708,confirmed,2026-06-27T03:23:51+00:00,2026-06-27T03:26:38+00:00,2026-06-27T03:26:38+00:00
12357,780,,receive,USDC,0.03614723,0.04,0.00781698,pending,2026-06-01T12:15:46+00:00,,2026-06-01T12:15:46+00:00
12358,780,0x9bddfb730ed548728f30df979369f9aea725795d6a0d4e1cbbc1db05,send,USDT,0.12331328,0.12,0.00658523,failed,2026-06-06T12:03:13+00:00,,2026-06-06T12:03:13+00:00
12359,780,0xecfa1c32bd3946019ba8716ea6d3c91c0e8598a7510241c7945cf2b0,send,ETH,4.63916889,14845.34,0.0054252,confirmed,2026-05-27T15:01:20+00:00,2026-05-27T15:06:15+00:00,2026-05-27T15:06:15+00:00
12360,780,,receive,USDC,0.00331511,0.0,0.00212751,pending,2026-07-18T05:56:02+00:00,,2026-07-18T05:56:02+00:00
12361,780,0x807ba41bdc67410594ffa572d95c07509a233579784249da84015705,receive,USDT,0.37600596,0.38,0.00339053,confirmed,2026-05-21T16:08:22+00:00,2026-05-21T16:08:47+00:00,2026-05-21T16:08:47+00:00
12362,780,0x22f1060dbcad47a08219c988684dc8cf4b759c031eb14e86bac4e856,swap,USDC,0.14040255,0.14,0.00368889,failed,2026-08-02T12:52:56+00:00,,2026-08-02T12:52:56+00:00
12363,780,0xa584693a96104109b6ae2c4ccf44cbf7cbf7d8b2790a4d7cbf670264,send,USDT,0.39863169,0.4,0.00401874,confirmed,2026-08-28T13:23:31+00:00,2026-08-28T13:24:17+00:00,2026-08-28T13:24:17+00:00
12364,780,0xf0e7b66ffb6a408dafe72abfa62a59104870fc68e8114a87b2d3fafb,receive,ETH,0.00041857,1.34,0.00621109,confirmed,2026-06-04T14:49:56+00:00,2026-06-04T14:58:19+00:00,2026-06-04T14:58:19+00:00
12365,780,0x526a5ec97b004a66840b14affd8bd27a4f0e9dee82d045f1ba0dba23,receive,ETH,0.18330962,586.59,0.00811119,confirmed,2026-05-18T15:15:13+00:00,2026-05-18T15:19:59+00:00,2026-05-18T15:19:59+00:00
12366,780,0x81cfea5aad8d49aca6e16fb6fe38e11e9b56dcdf6b0c4db99fad2086,receive,USDT,4.36677139,4.37,0.00157076,failed,2026-08-23T23:04:40+00:00,,2026-08-23T23:04:40+00:00
12367,780,0x82536293ceff4da587ebf900a34df3229b40da07f5a741499ac5fabe,send,ETH,1.07676109,3445.64,0.00900524,confirmed,2026-08-13T07:11:56+00:00,2026-08-13T07:15:38+00:00,2026-08-13T07:15:38+00:00
12368,780,0x11eb43a173c74524b69f84e15475e44fc448678513314bc49bca2462,receive,USDC,0.1897416,0.19,0.00778669,confirmed,2026-06-09T23:04:21+00:00,2026-06-09T23:10:43+00:00,2026-06-09T23:10:43+00:00
12369,780,0x69aad34f5029433bb867280b0a910b22315ffde81c8f47c98cae7cb5,receive,ETH,15.03864728,48123.67,0.00268902,confirmed,2026-05-29T12:39:53+00:00,2026-05-29T12:42:50+00:00,2026-05-29T12:42:50+00:00
12370,780,,swap,ETH,0.04166402,133.32,0.00257773,pending,2026-07-12T10:11:47+00:00,,2026-07-12T10:11:47+00:00
12371,780,0x396cced302a647ecbb2c18adeb7442be0703ebfaca83433785a75ccc,send,USDT,2.20101947,2.2,0.00371804,confirmed,2026-06-13T04:56:43+00:00,2026-06-13T05:06:06+00:00,2026-06-13T05:06:06+00:00
12372,780,0xbdf6d7c61e4b425f9cd5ce14474e15ed24f4fd63bf08461491adf2ea,receive,USDT,0.07314827,0.07,0.00694696,failed,2026-08-03T05:00:26+00:00,,2026-08-03T05:00:26+00:00
12373,780,0x9ba39f39305145e5a35755498002f65ff966d70a09f843e88a2a5821,receive,USDC,0.13064058,0.13,0.00779475,confirmed,2026-06-19T05:27:06+00:00,2026-06-19T05:33:19+00:00,2026-06-19T05:33:19+00:00
12374,780,0x9bcf36aae4fe4d3cab1ccac9af3562465d9b3dd990c1440ab6fed258,swap,ETH,0.26253188,840.1,0.00956937,confirmed,2026-06-07T20:56:19+00:00,2026-06-07T21:02:23+00:00,2026-06-07T21:02:23+00:00
12375,780,,send,USDT,6.42250439,6.42,0.00431604,pending,2026-06-26T06:21:38+00:00,,2026-06-26T06:21:38+00:00
12376,780,0x5d23b800e6d441b1a6f373a7b20729691168da29e5b7482a83674a61,receive,ETH,0.07807979,249.86,0.00575802,confirmed,2026-06-01T08:35:39+00:00,2026-06-01T08:42:46+00:00,2026-06-01T08:42:46+00:00
12377,780,0x21f4f2c5daa647198d3659f96090997d92fe7ea16f5b456584d37bf6,send,USDT,0.41131193,0.41,0.00566586,confirmed,2026-07-10T14:05:50+00:00,2026-07-10T14:11:32+00:00,2026-07-10T14:11:32+00:00
12378,780,0xf54f0d1cd48148c38aa36f5b9e272900c7f6bd9170ab4f69a8010f6a,swap,USDC,0.0146154,0.01,0.00507158,failed,2026-07-20T21:24:31+00:00,,2026-07-20T21:24:31+00:00
12379,780,0x222cf555935148d18e5f60da4c0cc6dee6ffe91ab4234c0b8f30ade5,receive,ETH,0.01985358,63.53,0.00843837,failed,2026-08-03T10:46:54+00:00,,2026-08-03T10:46:54+00:00
12380,780,,swap,USDT,0.90017306,0.9,0.00015605,pending,2026-07-21T23:17:03+00:00,,2026-07-21T23:17:03+00:00
12381,780,0xb608f014e2154d31a6ab9c7aa3926320344ecd282fdf437fbe66350a,swap,ETH,0.00697433,22.32,0.00536843,confirmed,2026-07-14T05:54:32+00:00,2026-07-14T06:04:10+00:00,2026-07-14T06:04:10+00:00
12382,780,,swap,USDT,0.5246874,0.52,0.00784094,pending,2026-08-03T01:40:17+00:00,,2026-08-03T01:40:17+00:00
12383,780,0x7c6e4d40c93f49ce85a6a17e9f93f2ba72d23990379249b784ee4150,receive,USDT,2.3008265,2.3,0.00300389,failed,2026-06-14T20:40:22+00:00,,2026-06-14T20:40:22+00:00
12384,780,0xd99b9eec5a0341da97e073e2e18de120f463768e2e304613ac1371b2,send,USDC,0.03916893,0.04,0.00269697,confirmed,2026-07-19T14:52:34+00:00,2026-07-19T14:57:40+00:00,2026-07-19T14:57:40+00:00
12385,780,0xb7362eece359464ab4ad2fadeca785b19ea9de4ec66d4625a0e17d23,swap,ETH,0.00055964,1.79,0.00235607,confirmed,2026-08-29T22:13:14+00:00,2026-08-29T22:15:23+00:00,2026-08-29T22:15:23+00:00
12386,780,0xf42c29614f004942a05624f48c3a83ca540cd011ff8d4f9cae32fb6c,swap,USDT,0.01016479,0.01,0.00183308,confirmed,2026-06-19T18:14:37+00:00,2026-06-19T18:18:39+00:00,2026-06-19T18:18:39+00:00
12387,780,0x5cb798f12c0e43daba7618398f1152735db72e43978a471baf563692,send,USDC,1.29500931,1.3,0.00309304,confirmed,2026-08-07T02:13:53+00:00,2026-08-07T02:14:46+00:00,2026-08-07T02:14:46+00:00
12388,780,0x4fc00b73f6b84082a6a7f034890dc33e66e85f66289c479c86af1057,send,USDT,0.02441702,0.02,0.00831542,failed,2026-07-31T16:28:27+00:00,,2026-07-31T16:28:27+00:00
12389,780,0xc6bf6dc2e9a94b459936c03ca34d1d8bd54b74fd4e304f2d9bd02301,swap,USDT,0.02220105,0.02,0.0021542,confirmed,2026-05-31T06:52:21+00:00,2026-05-31T06:58:58+00:00,2026-05-31T06:58:58+00:00
12390,780,0x0276a06c41294fad9d269cff006d6533b5eef6b0b1cf4cd3b3f15c66,swap,ETH,0.02229386,71.34,0.00495328,confirmed,2026-04-26T18:56:35+00:00,2026-04-26T19:00:25+00:00,2026-04-26T19:00:25+00:00
12391,780,0x54ca36fe30a24df785e5c97d25c86785d5f41140c8c049429e5deab7,send,USDT,0.08861744,0.09,0.00546414,confirmed,2026-05-31T21:38:07+00:00,2026-05-31T21:43:21+00:00,2026-05-31T21:43:21+00:00
12392,780,0x3d72d2b0b6b44d7f9cc7347e5d2f3345c5a6c266457e4b558b5b5c08,swap,USDC,0.02405888,0.02,0.00754053,confirmed,2026-07-10T14:54:23+00:00,2026-07-10T15:00:10+00:00,2026-07-10T15:00:10+00:00
12393,780,0x5c5a3e871cf04810ae7716a64b68dd33d0ee01c4f6474228a649d091,send,USDC,0.1165341,0.12,0.008471,failed,2026-07-01T02:35:35+00:00,,2026-07-01T02:35:35+00:00
12394,780,,send,USDC,0.05229557,0.05,0.00312881,pending,2026-07-05T07:35:06+00:00,,2026-07-05T07:35:06+00:00
12395,780,,receive,ETH,0.11037722,353.21,0.00730358,pending,2026-05-13T00:22:14+00:00,,2026-05-13T00:22:14+00:00
12396,780,0x4e33db164018425ebe6776b6c6beaf07edf1a20767f14368a7428c75,receive,ETH,0.10850503,347.22,0.00966791,failed,2026-05-03T11:15:13+00:00,,2026-05-03T11:15:13+00:00
12397,780,0x853032d7e8544b2792d7dd8affb44fd29dc1536c94214f64b6225b4a,send,USDT,0.04380667,0.04,0.00518317,confirmed,2026-07-10T21:44:50+00:00,2026-07-10T21:48:37+00:00,2026-07-10T21:48:37+00:00
12398,780,,receive,ETH,2.17754716,6968.15,0.00845149,pending,2026-06-05T04:31:21+00:00,,2026-06-05T04:31:21+00:00
12399,780,,send,USDT,0.01310771,0.01,0.00093099,pending,2026-07-20T15:53:06+00:00,,2026-07-20T15:53:06+00:00
12400,780,,send,USDC,0.0715583,0.07,0.00514341,pending,2026-05-29T12:34:18+00:00,,2026-05-29T12:34:18+00:00
12401,780,0x8b3a46c151544b71b417dc7d7860d77d4247108a1f004c15b1e5fa0c,send,USDC,0.29232563,0.29,0.00683101,confirmed,2026-07-23T11:43:17+00:00,2026-07-23T11:47:10+00:00,2026-07-23T11:47:10+00:00
12402,780,0x91564383e395436b9e28c7c545e14bfeb20ea604bf1d453299c45af0,send,USDT,0.04197111,0.04,0.00791539,failed,2026-07-04T16:13:55+00:00,,2026-07-04T16:13:55+00:00
12403,780,0x1749bc49c45448df9c77454885e69dfbd5a233b8e8bd45b7b5258a39,swap,USDT,0.19707589,0.2,0.00342439,failed,2026-05-21T13:28:36+00:00,,2026-05-21T13:28:36+00:00
12404,780,,send,ETH,0.00851529,27.25,0.00815084,pending,2026-06-28T11:11:26+00:00,,2026-06-28T11:11:26+00:00
12405,780,,send,USDC,0.08541398,0.09,0.00086162,pending,2026-07-15T02:47:08+00:00,,2026-07-15T02:47:08+00:00
12406,780,,receive,ETH,0.25982611,831.44,0.00784359,pending,2026-08-27T01:47:21+00:00,,2026-08-27T01:47:21+00:00
12407,780,0xbb35c45ad02c4751835bee0c31f347c1109d261992f74f0cb0fff812,send,USDC,0.00881518,0.01,0.00848249,confirmed,2026-07-08T15:26:56+00:00,2026-07-08T15:28:20+00:00,2026-07-08T15:28:20+00:00
12408,780,0xaa1fc54be358422ab5e2ad2ac28f3faf6c7a9ec197df4a049424e334,receive,USDT,0.0780458,0.08,0.00581776,confirmed,2026-08-14T10:55:48+00:00,2026-08-14T11:05:10+00:00,2026-08-14T11:05:10+00:00
12409,780,0x196f0350d0bb43148afbf1a3613578c8f355f8bdd76b4233ae9b7a98,send,ETH,0.41918736,1341.4,0.00525509,failed,2026-08-24T14:14:12+00:00,,2026-08-24T14:14:12+00:00
12410,780,0x5c21d42bcfd54fbcb27eafcceff03b4a7dbc402b92b8492993141817,send,ETH,0.80271631,2568.69,0.0057263,confirmed,2026-07-18T12:48:47+00:00,2026-07-18T12:57:56+00:00,2026-07-18T12:57:56+00:00
12411,780,0x5e5f4d512a6942c48f2261815ff1deac0cadb7d0b5604d80b364792a,swap,USDT,10.99036554,10.99,0.00655698,confirmed,2026-08-31T18:09:30+00:00,2026-08-31T18:19:24+00:00,2026-08-31T18:19:24+00:00
12412,780,0x7903d0d42a0e4cdd8d3f56e2081d305dfa35ca3b8dd74034a0e69643,receive,ETH,0.04580339,146.57,0.00367505,failed,2026-05-17T06:44:18+00:00,,2026-05-17T06:44:18+00:00
12413,780,0xf4639ffd664c4243b68bd2c86d6130ee5a66b1f7e85c4c5699482c8f,receive,USDC,0.14645505,0.15,0.00605681,confirmed,2026-06-17T19:11:03+00:00,2026-06-17T19:12:59+00:00,2026-06-17T19:12:59+00:00
